id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,type,feature9.1,feature10,value
3819,87.0,27.0,35.0,3.4,2.8,11.4,0.9936,0.3,6.5,old,7.0,0.42,7
3821,111.0,42.0,28.000000000000004,3.1,4.7,8.9,0.99896,0.24,17.8,old,6.0,0.45,6
3822,166.0,58.0,38.0,3.1,4.2,9.4,0.99855,0.49,13.6,old,8.2,0.54,5
3823,118.0,37.0,22.0,3.08,4.7,8.8,0.99906,0.23,17.3,old,6.6,0.46,6
3824,65.0,8.0,52.0,3.9,5.4,13.1,0.9934,0.15,2.1,new,4.6,0.56,4
3825,131.0,17.0,32.0,3.13,5.0,9.4,0.9956,0.49,1.6,old,8.9,0.34,5
3827,116.0,34.0,33.0,2.97,4.2,12.2,0.99123,0.36,6.6,old,6.7,0.31,8
3828,195.0,61.0,28.000000000000004,3.22,4.2,9.4,0.99577,0.17,8.3,old,6.4,0.46,5
3829,150.0,38.0,17.0,3.1,4.7,10.8,0.99365,0.28,2.7,old,8.6,0.56,6
3831,189.0,52.0,38.0,3.0,4.8,9.5,0.99784,0.29,13.65,old,6.9,0.6,6
3832,126.0,29.0,39.0,3.14,3.3000000000000003,10.5,0.994,0.23,7.0,old,7.4,0.42,5
3833,123.0,32.0,68.0,3.24,3.7000000000000006,12.0,0.99022,0.52,1.4,old,6.1,0.45,6
3835,122.0,38.0,38.5,3.2,3.1,11.2,0.99128,0.25,3.7,old,5.8,0.63,6
3836,28.0,6.0,47.5,3.07,9.1,10.03333333,0.99704,0.4,1.4,new,11.6,0.65,6
3837,49.0,13.0,62.5,3.14,10.1,11.0,0.9962,0.16,2.0,new,8.7,0.57,5
3840,86.0,10.0,18.0,3.46,3.7000000000000006,12.2,0.99156,0.22,5.5,old,5.5,0.44,5
3841,46.0,28.0,27.0,3.2,7.9,10.2,0.9993,0.49,3.1,new,12.3,0.8,6
3844,29.0,6.0,26.0,3.29,4.6,10.4,0.9924,0.34,1.3,old,6.0,0.63,5
3845,165.0,21.0,55.00000000000001,2.97,7.3,9.2,0.994,0.13,1.7,old,7.1,0.58,6
3847,167.0,35.0,35.0,3.04,5.6,9.4,0.99628,0.48,8.8,old,6.7,0.47,5
3848,80.0,17.0,45.0,3.12,3.5000000000000004,12.5,0.99058,0.27,4.7,old,6.9,0.36,7
3850,109.0,25.0,26.0,3.23,4.7,12.5,0.9921,0.53,1.2,old,9.4,0.28,6
3851,163.0,43.0,32.0,3.15,5.0,9.2,0.9999,0.58,16.75,old,7.6,0.54,5
3852,118.0,29.0,34.0,3.21,4.9,9.5,0.9936,0.1,1.4,old,6.8,0.41,5
3853,117.0,40.0,14.000000000000002,3.07,4.7,11.1,0.99111,0.35,1.5,old,6.8,0.72,6
3854,109.0,26.0,33.0,3.28,3.4000000000000004,10.6,0.99246,0.28,1.4,old,7.2,0.57,6
3859,184.0,39.0,34.0,3.09,6.3,9.2,0.9969,0.27,8.8,old,7.7,0.63,6
3860,126.0,43.0,26.0,3.01,3.5000000000000004,11.4,0.99094,0.36,1.2,old,6.6,0.63,6
3861,39.0,21.0,50.0,3.33,8.8,11.1,0.99692,0.21,2.2,new,8.9,0.83,6
3864,115.0,15.0,57.99999999999999,3.23,8.1,9.5,0.998,0.2,3.0,new,9.2,0.59,5
3865,173.0,64.0,24.0,3.08,4.3,9.9,0.99632,0.37,11.3,old,6.7,0.53,6
3867,49.0,19.0,25.0,3.4,5.4,10.9,0.99666,0.29,2.2,new,7.4,0.76,7
3868,128.0,35.0,44.0,3.07,4.1,13.5,0.9896,0.37,2.7,old,7.1,0.43,7
3871,152.0,50.0,28.000000000000004,3.45,4.4,10.7,0.9934,0.41,2.0,old,7.9,0.49,8
3872,140.0,55.0,21.0,3.02,3.9,10.3,0.9959,0.34,11.9,old,7.8,0.31,6
3875,151.0,42.0,22.0,3.27,5.4,10.1,0.9948,0.49,7.5,old,6.4,0.52,6
3876,152.0,108.0,22.0,3.1,5.4,9.5,0.99728,0.3,12.4,old,6.2,0.47,6
3877,143.0,46.0,33.0,3.25,2.7,11.2,0.9924,0.26,5.0,old,6.9,0.43,7
3879,175.0,29.0,30.0,3.19,5.4,9.8,0.99445,0.4,2.2,old,7.6,0.53,5
3881,19.0,6.0,38.0,3.42,7.200000000000001,9.4,0.9955,0.15,1.8,new,6.1,0.57,5
3882,101.0,26.0,17.0,3.34,4.7,9.9,0.99596,0.27,9.9,old,6.4,0.5,6
3884,42.0,9.0,41.0,3.54,9.3,10.5,0.9986,0.64,2.2,new,8.8,0.66,5
3885,184.0,58.0,22.0,3.11,3.5000000000000004,9.0,1.00022,0.2,20.8,old,6.2,0.53,6
3886,159.0,57.0,20.0,3.09,4.5,9.2,0.99666,0.18,10.6,old,6.3,0.54,5
3887,122.0,24.0,52.0,3.26,8.7,9.5,0.9982,0.34,2.7,new,8.8,0.61,5
3888,101.0,34.0,18.0,3.54,4.2,10.5,0.99384,0.29,1.4,old,7.4,0.6,7
3889,221.0,36.0,31.0,3.17,5.7,9.1,0.99642,0.53,8.8,old,6.4,0.44,5
3890,108.0,28.0,25.0,3.4,3.5000000000000004,10.4,0.99486,0.28,8.5,old,6.2,0.42,6
3893,149.0,50.0,24.0,3.17,4.8,10.5,0.9962,0.49,9.4,old,7.5,0.59,7
3894,135.0,25.0,16.0,2.9,5.0,8.7,0.9984,0.27,15.5,old,7.4,0.43,7
3897,23.0,7.0,45.0,3.21,7.3,10.9,0.99974,0.63,2.2,new,11.7,0.69,6
3898,76.0,19.0,38.0,2.93,10.2,12.9,0.99001,0.53,2.1,old,9.0,0.57,5
3901,50.0,19.0,40.0,3.1,9.9,10.4,0.99783,0.5,2.0,new,11.2,0.58,5
3903,116.0,48.0,14.000000000000002,3.04,2.2,10.0,0.99218,0.32,1.1,old,7.2,0.67,6
3904,44.0,24.0,36.0,3.4,7.400000000000001,11.0,0.99534,0.46,2.1,new,7.2,0.85,7
3905,14.0,6.0,53.0,3.25,7.000000000000001,10.0,0.99593,0.0,1.4,new,8.3,0.64,6
3906,47.0,11.0,35.0,3.27,7.6,11.0,0.99599,0.33,2.4,new,8.2,0.81,6
3907,202.0,69.0,25.0,3.22,5.0,9.7,0.9972,0.31,13.3,old,6.8,0.48,6
3908,118.0,23.0,40.0,3.05,3.1,13.3,0.99176,0.32,7.9,old,8.1,0.46,7
3909,86.0,16.0,66.0,3.53,7.8,9.7,0.99743,0.03,2.3,new,7.2,0.57,5
3910,164.0,43.0,23.0,3.27,4.3,9.5,0.9953,0.27,5.6,old,6.6,0.76,5
3911,159.0,49.0,33.0,3.41,3.1,11.0,0.9919,0.2,1.8,old,6.0,0.53,6
3912,205.0,57.0,48.0,3.24,4.9,9.3,0.99748,0.28,10.4,old,7.6,0.45,5
3913,19.0,5.0,38.0,3.11,7.1,10.8,0.9986,0.55,2.1,new,11.8,0.62,6
3914,147.0,45.0,26.0,3.32,4.0,9.6,0.9935,0.39,1.1,old,6.7,0.58,8
3915,101.0,33.0,19.0,3.21,3.6000000000000005,10.8,0.99315,0.35,1.7,old,6.9,0.54,7
3918,29.0,16.0,30.0,3.3,8.1,10.8,0.99588,0.63,1.6,new,8.0,0.78,6
3919,144.0,40.0,28.000000000000004,3.14,4.1,8.7,1.0002,0.28,20.4,old,6.5,0.38,5
3920,89.0,40.0,25.0,3.35,4.0,11.4,0.9911,0.39,1.45,old,6.6,0.4,7
3921,93.0,25.0,26.0,3.23,2.9,10.5,0.99428,0.5,11.4,old,5.6,0.49,6
3922,134.0,29.0,31.0,3.11,6.9,9.8,0.99382,0.23,2.0,old,7.7,0.62,5
3924,76.0,38.0,44.0,3.17,7.400000000000001,12.0,0.999,0.73,6.55,new,10.4,0.85,7
3925,140.0,47.0,14.000000000000002,3.32,4.2,10.2,0.993,0.44,1.6,old,6.6,0.51,6
3926,20.0,8.0,42.0,3.09,7.7,11.0,0.99852,0.48,2.6,new,11.5,0.53,5
3928,116.0,9.0,38.0,3.15,4.6,9.4,0.9944,0.2,3.4,old,7.6,0.41,5
3929,84.0,20.0,75.5,3.19,10.7,9.5,0.99593,0.15,1.8,new,7.1,0.5,5
3930,155.0,29.0,33.0,3.14,5.0,9.5,0.9955,0.44,7.0,old,6.8,0.42,5
3931,75.0,14.0,18.0,3.34,3.6000000000000005,11.1,0.99085,0.31,1.4,old,6.0,0.58,8
3932,148.0,31.0,28.000000000000004,3.18,5.4,10.7,0.99178,0.35,1.6,old,7.3,0.47,5
3933,13.0,5.0,32.0,3.23,7.3,12.6,0.9976,0.45,6.4,new,10.3,0.82,8
3934,96.0,30.0,19.0,3.15,3.5000000000000004,10.8,0.9917,0.36,1.9,old,6.8,0.54,7
3935,23.0,9.0,82.0,3.39,8.9,9.8,0.9984,0.14,2.6,new,9.0,0.63,5
3936,116.0,25.0,30.0,3.2,3.3000000000000003,11.7,0.99057,0.33,3.5,old,5.8,0.44,6
3938,158.0,38.0,25.0,3.43,4.9,9.6,0.9965,0.29,7.5,old,7.3,0.38,5
3940,40.0,13.0,66.0,3.51,7.5,9.4,0.9978,0.0,1.8,new,7.4,0.56,5
3941,166.0,20.0,31.0,3.05,2.4,9.8,0.99208,0.32,1.2,old,6.9,0.54,6
3942,37.0,10.0,52.0,3.46,8.1,11.0,0.99685,0.25,2.6,new,6.9,0.5,5
3943,223.0,58.0,28.000000000000004,3.22,4.0,9.5,0.9969,0.44,11.5,old,6.8,0.56,5
3944,44.0,26.0,59.0,3.42,7.8,10.8,0.99522,0.0,2.2,new,7.1,0.68,6
3945,41.0,10.0,73.5,3.24,9.2,9.8,0.9974,0.08,2.4,new,7.8,0.71,6
3946,202.0,36.0,26.0,3.3,7.3,9.5,0.9956,0.26,4.1,old,6.7,0.67,5
3948,24.0,8.0,40.0,3.24,8.2,10.6,0.996,0.31,1.9,new,8.2,0.69,6
3949,194.0,6.0,48.0,3.07,4.6,9.4,0.99714,0.31,9.4,old,7.6,0.61,5
3950,163.0,36.0,26.0,3.19,5.0,11.5,0.9937,0.34,6.4,old,7.7,0.7,6
3951,116.0,13.0,34.0,3.39,4.4,11.8,0.99108,0.32,3.8,old,6.0,0.44,7
3952,78.0,16.0,19.0,2.91,3.3000000000000003,11.4,0.993,0.28,3.6,old,7.1,0.78,6
3957,143.0,12.0,18.0,3.2,4.4,11.3,0.9918,0.29,1.2,old,7.3,0.48,7
3958,131.0,37.0,36.0,3.09,4.5,11.7,0.99352,0.32,10.05,old,7.0,0.33,8
3959,82.0,21.0,14.000000000000002,3.26,5.7,10.0,0.99425,0.28,7.9,old,6.4,0.36,6
3962,127.0,38.0,30.0,3.04,4.5,8.9,0.9974,0.5,12.1,old,6.7,0.53,6
3963,38.0,17.0,65.0,3.34,7.8,11.7,0.9963,0.01,2.5,new,7.9,0.74,7
3964,87.0,22.0,19.0,3.08,3.1,12.3,0.98987,0.33,1.3,old,6.8,0.62,7
3966,152.0,45.0,37.0,3.29,3.4000000000000004,11.6,0.9921,0.28,6.3,old,6.3,0.46,7
3967,141.0,36.0,43.0,2.98,3.3000000000000003,13.3,0.9918,0.42,6.6,old,8.1,0.39,7
3968,69.0,17.0,63.0,3.26,9.6,10.2,0.99734,0.28,2.7,new,8.7,0.63,6
3969,32.0,6.0,56.99999999999999,3.12,8.2,10.7,1.0006,0.5,2.6,new,11.9,0.78,6
3970,15.0,7.0,66.0,3.52,6.6000000000000005,12.9,0.99256,0.0,2.5,new,5.6,0.58,5
3971,164.0,42.0,43.0,3.29,3.2,12.0,0.99742,1.0,19.95,old,7.7,0.5,6
3972,97.0,20.0,24.0,3.1,4.1,11.4,0.99246,0.23,7.1,old,6.9,0.85,6
3973,108.0,10.0,17.0,3.28,3.9,10.0,0.99243,0.23,2.9,old,5.5,0.5,5
3975,166.0,20.0,31.0,3.05,2.4,9.8,0.99208,0.32,1.2,old,6.9,0.54,6
3977,121.0,26.0,44.0,3.23,7.8,9.2,0.9978,0.49,2.4,new,9.0,0.58,5
3978,180.0,76.0,30.0,3.02,19.7,9.1,0.9942,0.45,3.5,old,6.4,0.39,6
3980,108.0,55.0,17.0,3.0,3.4000000000000004,11.9,0.98939,0.28,1.1,old,6.6,0.52,7
3981,119.0,12.0,31.0,3.32,3.7000000000000006,10.4,0.9919,0.28,1.5,old,6.4,0.51,7
3982,153.0,38.0,22.0,,3.9,9.0,0.9994,0.35,17.5,old,6.8,0.42,6
3983,165.0,30.0,14.000000000000002,3.08,2.8,12.3,0.991,0.74,1.2,old,7.9,0.82,6
3985,31.0,14.0,64.0,3.59,8.1,9.8,0.99689,0.21,1.8,new,6.4,0.66,5
3989,25.0,12.0,30.0,3.26,6.4,11.7,0.99516,0.34,2.0,new,9.1,0.84,7
3992,178.0,53.0,25.0,3.01,6.7,9.0,0.9976,0.36,13.2,old,7.4,0.48,6
3993,153.0,34.0,49.0,3.13,3.0,12.0,0.9953,0.24,15.1,old,7.4,0.51,7
3994,164.0,58.0,26.0,3.17,4.6,8.9,0.99814,0.59,11.8,old,7.5,0.46,4
3996,156.0,18.0,16.0,2.88,3.5000000000000004,9.0,0.99666,0.32,12.5,old,6.7,0.36,6
3997,63.0,17.0,34.0,3.01,4.4,9.2,0.9937,0.1,3.5,old,7.0,0.39,5
3998,218.5,31.0,37.0,3.29,5.3,9.8,0.9924,0.32,1.0,old,6.0,0.72,6
4000,221.0,22.0,42.0,3.06,4.8,9.2,0.9969,0.31,9.2,old,7.7,0.61,6
4001,87.0,26.0,22.0,3.29,2.9,12.5,0.99092,0.35,6.5,old,5.4,0.44,7
4002,90.0,21.0,23.0,3.22,4.1,9.5,0.99509,0.26,7.2,old,7.0,0.55,6
4003,165.0,35.0,32.0,3.22,3.3000000000000003,9.0,0.9974,0.12,11.5,old,6.5,0.32,5
4005,80.0,54.0,33.0,3.3,9.3,10.7,1.0002,0.49,3.4,new,11.8,0.76,7
4008,138.0,44.0,22.0,3.3,5.0,8.8,1.0001,0.25,17.1,old,6.5,0.37,5
4009,103.0,31.0,10.0,3.43,4.8,9.7,0.9947,0.35,4.9,old,6.4,0.79,6
4010,150.0,67.0,15.0,3.14,4.3,11.2,0.9907,0.44,1.2,old,6.4,0.73,7
4011,159.0,27.0,22.0,2.98,5.5,9.1,0.998,0.56,14.5,old,6.4,0.4,5
4012,27.0,13.0,29.0,3.26,6.3,11.7,0.99516,0.33,2.05,new,9.1,0.84,7
4013,29.0,13.0,104.0,3.22,8.4,9.9,0.9959,0.05,2.2,new,7.9,0.55,6
4015,105.0,12.0,33.0,3.05,5.6,9.2,0.9972,0.64,13.2,old,7.1,0.39,5
4016,106.0,26.0,23.0,3.18,5.3,11.1,0.99166,0.39,1.5,old,7.2,0.47,6
4018,158.0,57.0,22.0,3.6,6.6000000000000005,9.0,0.9992,0.32,12.0,old,6.4,0.43,6
4019,238.0,81.0,50.0,3.08,7.8,9.2,0.9988,0.63,13.4,old,6.7,0.44,5
4021,31.0,14.0,64.0,3.59,8.1,9.8,0.99689,0.21,1.8,new,6.4,0.66,5
4022,184.0,19.0,46.0,3.06,16.8,9.5,0.99782,0.4,10.1,old,7.9,0.62,5
4023,20.0,12.0,88.0,3.53,6.6000000000000005,9.9,0.99636,0.04,2.2,new,6.6,0.56,5
4026,22.0,3.0,50.0,3.25,7.000000000000001,9.2,0.9963,0.25,2.0,new,7.0,0.63,5
4030,152.0,58.0,16.0,3.12,5.0,9.5,0.99612,0.3,7.4,old,7.9,0.37,6
4033,57.0,14.0,64.5,3.37,8.6,10.3,0.9969,0.03,1.9,new,7.6,0.46,5
4034,83.0,32.0,20.0,3.19,3.5000000000000004,11.5,0.9928,0.34,5.7,old,7.0,0.46,6
4035,97.0,14.0,27.0,3.1,3.5000000000000004,11.8,0.99058,0.27,5.0,old,5.9,0.33,7
4036,133.0,29.0,16.0,3.33,2.9,11.5,0.99108,0.34,1.4,old,6.5,0.64,7
4037,88.0,30.0,29.0,3.25,2.9,12.3,0.98994,0.33,3.7,old,5.8,0.42,6
4038,93.0,30.0,28.000000000000004,3.09,3.1,11.4,0.9917,0.42,1.8,old,8.2,0.39,5
4039,89.0,19.0,23.0,3.25,2.3,11.2,0.99068,0.29,3.1,old,5.6,0.51,6
4040,169.0,35.0,23.0,3.12,4.4,8.8,0.99975,0.32,13.4,old,8.7,0.47,7
4041,94.0,25.0,25.0,3.07,5.2,9.2,0.99782,0.48,15.8,old,6.1,0.45,6
4042,195.0,68.0,31.0,3.01,5.6,9.2,0.9982,0.5,13.3,old,7.2,0.47,5
4044,148.0,32.0,30.0,3.15,3.2,11.5,0.99458,0.35,4.6,old,8.9,0.45,7
4045,189.0,57.0,27.0,3.31,4.5,9.8,0.9953,0.29,5.3,old,6.6,0.79,5
4046,120.0,29.0,12.0,3.41,4.5,9.8,0.9942,0.31,5.2,old,6.8,0.46,7
4048,129.0,17.0,49.5,3.03,15.7,9.3,0.99396,0.27,5.0,old,6.0,0.36,5
4049,112.0,20.0,30.0,2.96,3.6000000000000005,11.7,0.9939,0.27,8.5,old,7.9,0.46,6
4050,148.0,32.0,28.000000000000004,3.13,4.0,10.0,0.9936,0.49,1.0,old,8.1,0.41,6
4051,125.0,33.0,17.0,3.03,3.4000000000000004,10.4,0.99152,0.3,2.8,old,6.4,0.49,6
4052,184.0,48.0,28.000000000000004,3.16,4.0,9.4,0.99579,0.19,7.8,old,7.1,0.5,5
4053,59.0,19.0,52.0,3.3,7.8,10.2,0.99612,0.25,2.0,new,8.0,0.48,5
4054,24.0,6.0,62.5,3.11,8.8,13.3,0.9988,0.66,6.2,new,11.4,0.99,6
4055,234.0,40.0,24.0,3.02,5.7,9.0,1.0005,0.47,15.2,old,8.5,0.66,5
4057,187.0,41.0,22.0,3.19,6.6000000000000005,9.733333333,0.99362,0.46,6.2,old,5.2,0.42,5
4058,83.0,32.0,20.0,3.19,3.5000000000000004,11.5,0.9928,0.34,5.7,old,7.0,0.46,6
4059,37.0,10.0,43.0,3.17,10.6,9.5,0.9966,0.21,1.6,new,7.9,0.91,5
4060,172.0,49.0,19.0,3.2,3.6000000000000005,11.5,0.9932,0.49,6.6,old,6.9,0.27,6
4061,142.0,40.0,24.0,3.3,4.6,8.7,1.0,0.31,18.3,old,6.8,0.41,5
4062,131.0,45.0,23.0,2.96,4.4,9.7,0.99604,0.2,11.4,old,6.6,0.51,6
4063,63.0,22.0,41.5,3.36,3.8,9.3,0.9932,0.02,0.8,old,5.9,0.36,5
4064,132.0,34.0,39.0,3.11,15.7,9.0,0.99449,0.54,1.4,old,7.2,0.53,6
4065,171.0,60.0,23.0,3.16,4.0,9.1,0.999,0.35,16.5,old,7.1,0.59,6
4066,163.0,50.0,30.0,3.39,3.1,12.7,0.9895,0.3,2.1,old,6.1,0.43,7
4067,105.0,21.0,24.0,3.13,5.0,9.5,0.9962,0.29,10.1,old,7.4,0.35,5
4068,206.0,57.0,32.0,3.08,4.7,9.4,0.9968,0.5,10.7,old,6.4,0.6,5
4069,86.0,29.0,23.0,2.9,3.1,12.2,0.98926,0.24,0.9,old,7.3,0.38,6
4070,229.0,63.0,28.000000000000004,3.08,4.8,8.9,0.9975,0.35,12.8,old,6.1,0.4,5
4071,202.0,57.0,28.000000000000004,3.24,4.9,9.5,0.9958,0.3,7.8,old,6.6,0.39,5
4072,104.0,17.0,59.0,3.28,8.0,9.9,0.99584,0.26,2.0,new,7.3,0.52,5
4073,119.0,20.0,22.0,3.17,4.1,11.2,0.99296,0.32,5.8,old,6.9,0.55,6
4075,157.0,31.0,24.0,3.25,6.9,9.1,0.9962,0.23,7.3,old,6.4,0.53,5
4076,122.0,27.0,45.0,3.06,3.1,10.6,1.00295,0.28,26.05,old,6.8,0.42,6
4077,190.0,39.0,18.0,3.32,3.8,12.2,0.9914,0.3,2.0,old,6.9,0.37,6
4079,99.0,27.0,21.0,3.19,4.1,9.8,0.9927,0.27,1.2,old,7.4,0.33,6
4080,190.0,47.0,32.0,3.08,4.1,10.0,0.9982,0.36,14.9,old,8.5,0.31,6
4081,103.0,14.0,20.0,3.06,4.3,9.2,0.9987,0.61,16.2,old,7.2,0.36,6
4082,37.0,11.0,63.0,3.43,9.0,9.7,0.9979,0.07,2.4,new,7.4,0.76,6
4083,98.0,19.0,46.0,3.32,9.3,9.5,0.99815,0.31,2.8,new,9.0,0.63,6
4084,24.0,7.0,50.0,3.09,7.200000000000001,10.9,1.00012,0.55,2.8,new,12.9,0.68,6
4085,155.0,45.0,18.0,3.19,4.3,10.2,0.99238,0.22,1.5,old,6.3,0.48,5
4087,77.0,18.0,46.0,3.15,9.1,9.4,0.99922,0.23,2.6,new,9.2,0.51,5
4089,155.0,42.0,25.0,2.97,3.8,9.0,0.9999,0.39,18.95,old,7.2,0.47,6
4090,53.0,10.0,41.0,3.32,3.4000000000000004,13.5,0.98815,0.24,1.9,old,5.6,0.5,7
4091,82.0,27.0,25.0,3.18,3.5000000000000004,12.2,0.99045,0.34,1.3,old,6.9,0.44,6
4093,41.0,11.0,72.5,3.36,7.200000000000001,9.1,0.9967,0.22,2.2,new,8.1,0.55,5
4094,40.0,15.0,40.0,3.22,5.8,12.2,0.99414,0.41,2.0,new,9.0,0.6,6
4096,72.0,6.0,35.0,3.37,3.8,11.4,0.9902,0.37,1.0,old,5.6,0.34,5
4097,44.0,8.0,34.0,3.21,6.7,12.0,0.99384,0.27,2.8,new,6.5,0.56,6
4098,147.0,31.0,33.0,3.08,4.5,9.2,0.99822,0.24,16.05,old,6.6,0.52,5
4099,124.0,35.0,26.0,3.08,5.3,8.8,0.99347,0.15,1.2,old,6.0,0.46,5
4100,14.0,6.0,44.0,3.51,7.7,11.0,0.99555,0.39,2.5,new,6.2,0.69,6
4101,85.0,15.0,62.0,3.51,7.7,9.5,0.99746,0.06,2.7,new,7.2,0.54,5
4103,97.0,28.0,30.0,3.23,3.4000000000000004,11.8,0.9924,0.32,6.4,old,7.0,0.44,6
4104,95.0,55.0,54.0,3.18,21.4,9.0,1.00369,0.37,15.4,new,10.2,0.77,6
4105,122.0,27.0,45.0,3.06,3.1,10.6,1.00295,0.28,26.05,old,6.8,0.42,6
4106,43.0,31.0,71.5,3.41,6.4,11.8,0.99371,0.01,2.1,new,7.7,0.57,6
4108,117.0,31.0,28.000000000000004,3.27,5.6,9.6,0.9998,0.35,15.3,old,7.7,0.5,5
4110,171.0,12.0,34.0,3.06,5.8,9.7,0.9931,0.69,1.3,old,6.8,0.47,5
4111,168.0,40.0,30.0,3.07,5.0,9.6,0.9976,0.51,13.6,old,7.0,0.52,7
4112,47.0,14.0,59.0,3.3,7.000000000000001,9.6,0.9991,0.49,2.1,new,10.5,0.56,4
4113,177.0,52.0,26.0,3.13,4.7,8.9,0.9962,0.31,7.6,old,7.4,0.45,6
4115,95.0,27.0,27.0,3.04,2.8,11.3,0.9932,0.35,4.9,old,9.0,0.4,6
4116,73.0,13.0,17.0,3.17,3.1,11.0,0.99095,0.3,1.1,old,6.6,0.58,6
4117,109.0,23.0,31.0,3.34,3.6000000000000005,11.0,0.99399,0.27,5.8,old,7.6,0.54,6
4119,133.0,38.0,32.0,3.22,4.6,10.4,0.9979,0.22,16.7,old,6.6,0.67,6
4121,135.0,36.0,25.0,3.16,2.4,10.7,0.9948,0.26,5.2,old,6.9,0.72,7
4122,28.0,10.0,24.0,3.14,7.5,10.4,0.9978,0.49,2.4,new,10.2,0.61,5
4124,96.0,35.0,48.0,3.49,3.5000000000000004,12.2,0.99121,0.48,1.8,old,6.3,0.74,6
4125,106.0,33.0,45.5,3.21,3.6000000000000005,14.0,0.98746,0.18,1.9,old,4.7,0.83,7
4126,141.0,32.0,26.0,3.11,5.3,9.3,0.9981,0.56,15.4,old,6.6,0.49,5
4127,81.0,26.0,21.0,3.31,3.5000000000000004,11.4,0.9902,0.25,1.1,old,5.7,0.52,6
4130,106.0,43.0,21.0,2.93,2.9,11.5,0.99112,0.29,5.35,old,6.6,0.43,7
4131,26.0,10.0,29.0,3.48,9.8,9.7,1.0006,0.4,2.9,new,10.0,0.91,5
4132,125.0,53.0,20.0,2.99,4.5,9.4,0.998365,0.26,14.7,old,6.0,0.69,6
4133,178.0,25.0,18.0,3.22,6.1,10.0,0.995,0.37,3.0,old,7.9,0.51,6
4137,81.0,23.0,69.0,3.48,8.6,11.6,1.0002,0.31,3.0,new,8.7,0.74,6
4138,95.0,21.0,18.0,3.07,2.3,12.3,0.9893,0.26,2.2,old,5.7,0.54,6
4140,195.0,68.0,31.0,3.01,5.6,9.2,0.9982,0.5,13.3,old,7.2,0.47,5
4142,153.0,21.0,23.0,3.09,4.9,9.6,0.9953,0.3,2.1,old,8.3,0.5,6
4143,231.0,34.0,19.0,3.36,5.4,10.0,0.9964,0.24,6.3,old,7.3,0.54,6
4145,163.0,50.0,27.0,3.03,7.6,8.6,0.9979,0.28,13.3,old,6.8,0.38,6
4148,129.0,34.0,24.0,3.52,3.0,10.4,0.9946,0.32,6.3,old,6.0,0.41,5
4149,104.0,45.0,36.0,3.33,4.7,10.6,0.9917,0.41,1.3,old,5.9,0.51,6
4150,135.0,42.0,17.0,3.25,9.1,9.6,0.9938,0.34,1.5,old,6.4,0.49,7
4152,88.0,24.0,61.0,3.3,7.3,9.8,0.99612,0.26,1.9,new,7.5,0.53,5
4153,195.0,53.0,28.000000000000004,2.96,6.6000000000000005,9.1,1.0,0.42,19.8,old,7.4,0.44,5
4154,178.0,35.0,39.0,3.26,5.6,10.2,0.9974,0.34,10.0,old,7.7,0.6,5
4155,171.0,19.0,18.0,3.0,6.2,9.0,0.99808,0.3,12.8,old,6.8,0.52,7
4156,198.0,36.0,36.0,3.17,3.7000000000000006,9.9,0.9944,0.16,6.4,old,6.1,0.62,6
4157,128.0,57.0,44.0,3.22,5.3,12.7,0.98982,0.26,3.1,old,6.0,0.39,6
4159,43.0,9.0,49.0,3.29,9.4,9.0,1.0004,0.58,3.5,new,9.9,0.58,5
4161,54.0,40.0,57.99999999999999,3.4,8.0,9.7,0.99683,0.01,1.9,new,6.9,0.73,5
4162,98.0,33.0,17.0,3.12,4.4,9.2,0.99536,0.29,9.7,old,6.0,0.36,6
4163,108.0,27.0,33.0,3.3,3.0,12.2,0.99031,0.31,4.0,old,5.4,0.43,7
4164,103.0,10.0,75.5,2.87,14.800000000000002,10.2,0.9969,0.18,2.2,new,9.2,1.36,6
4165,111.0,14.0,30.0,3.11,2.2,10.6,0.99576,0.3,8.7,old,7.2,0.61,5
4167,95.0,18.0,44.0,3.22,10.0,9.4,0.9966,0.28,2.7,new,7.8,0.67,5
4168,126.0,25.0,26.0,3.02,2.7,11.1,0.993,0.44,7.1,old,7.2,0.34,8
4174,198.0,68.0,34.0,3.36,5.5,9.5,0.9988,0.46,13.8,old,8.7,0.37,6
4175,229.0,48.5,19.0,3.14,5.3,9.1,0.9986,0.3,12.8,old,7.4,0.49,7
4177,144.0,21.0,31.0,3.13,4.2,9.6,0.99304,0.17,1.0,old,7.1,0.4,5
4178,62.0,13.0,40.0,3.07,9.0,10.5,0.9966,0.31,2.2,new,9.4,0.63,6
4182,12.0,7.0,65.5,3.34,7.8,9.5,0.99587,0.03,1.8,new,7.2,0.39,5
4184,50.0,7.0,62.0,3.08,6.2,9.3,0.9951,0.18,1.5,new,7.0,0.6,5
4185,219.0,61.0,30.0,3.19,3.8,9.4,0.9959,0.39,7.8,old,6.5,0.5,5
4186,216.5,39.5,37.0,3.1,4.1,9.8,0.99432,0.37,4.85,old,6.4,0.5,6
4187,154.0,70.0,26.0,3.18,4.3,10.5,0.99273,0.24,1.9,old,6.8,0.52,5
4188,45.0,2.0,40.0,3.31,15.7,9.5,0.99727,0.3,1.8,new,7.9,0.91,6
4190,180.0,26.0,24.0,3.05,5.0,9.1,0.99884,0.31,13.1,old,7.5,0.53,6
